set,middle,pangrams,word_count,total_points
rniglhe,i,['hireling'],80,416
rniglhe,g,['hireling'],61,357
rniglhe,l,['hireling'],43,209
rniglhe,h,['hireling'],22,100
rniglhe,e,['hireling'],75,366
mroiaed,m,['airdrome'],106,474
mroiaed,r,['airdrome'],137,667
mroiaed,o,['airdrome'],70,317
mroiaed,i,['airdrome'],76,355
mroiaed,a,['airdrome'],106,480
mroiaed,e,['airdrome'],145,684
mroiaed,d,['airdrome'],144,665
ruifgla,r,['figural'],30,102
ruifgla,u,['figural'],20,72
ruifgla,i,['figural'],26,88
ruifgla,f,['figural'],25,102
ruifgla,g,['figural'],18,56
ruifgla,l,['figural'],38,117
ruifgla,a,['figural'],34,113
cuslqhe,c,"['squelch', 'squelches']",21,116
cuslqhe,u,"['squelch', 'squelches']",34,152
cuslqhe,s,"['squelch', 'squelches']",46,209
cuslqhe,l,"['squelch', 'squelches']",38,170
cuslqhe,q,"['squelch', 'squelches']",8,65
cuslqhe,h,"['squelch', 'squelches']",21,100
cuslqhe,e,"['squelch', 'squelches']",42,192
roiyptb,r,['probity'],23,73
roiyptb,o,['probity'],35,115
roiyptb,i,['probity'],14,61
roiyptb,y,['probity'],15,64
roiyptb,p,['probity'],19,75
roiyptb,t,['probity'],26,89
roiyptb,b,['probity'],12,54
mroftan,m,['formant'],47,177
mroftan,r,['formant'],56,205
mroftan,o,['formant'],71,254
mroftan,f,['formant'],19,63
mroftan,t,['formant'],47,187
mroftan,a,['formant'],59,238
mroftan,n,['formant'],41,174
usltaed,u,"['adulates', 'assaulted', 'saluted']",87,432
usltaed,s,"['adulates', 'assaulted', 'saluted']",210,1053
usltaed,l,"['adulates', 'assaulted', 'saluted']",166,823
usltaed,t,"['adulates', 'assaulted', 'saluted']",165,871
usltaed,a,"['adulates', 'assaulted', 'saluted']",170,865
usltaed,e,"['adulates', 'assaulted', 'saluted']",223,1123
usltaed,d,"['adulates', 'assaulted', 'saluted']",126,656
wropsed,w,"['dewdrops', 'powders']",93,466
wropsed,r,"['dewdrops', 'powders']",187,1065
wropsed,o,"['dewdrops', 'powders']",195,1026
wropsed,p,"['dewdrops', 'powders']",159,898
wropsed,s,"['dewdrops', 'powders']",198,1074
wropsed,e,"['dewdrops', 'powders']",246,1326
wropsed,d,"['dewdrops', 'powders']",157,853
rivstae,r,"['assertive', 'travesties', 'variates', 'varieties']",280,1645
rivstae,i,"['assertive', 'travesties', 'variates', 'varieties']",164,1002
rivstae,v,"['assertive', 'travesties', 'variates', 'varieties']",119,738
rivstae,s,"['assertive', 'travesties', 'variates', 'varieties']",298,1690
rivstae,t,"['assertive', 'travesties', 'variates', 'varieties']",245,1460
rivstae,a,"['assertive', 'travesties', 'variates', 'varieties']",217,1224
rivstae,e,"['assertive', 'travesties', 'variates', 'varieties']",315,1806
ivtlane,i,"['valentine', 'ventilate']",103,531
ivtlane,v,"['valentine', 'ventilate']",73,388
ivtlane,t,"['valentine', 'ventilate']",105,568
ivtlane,l,"['valentine', 'ventilate']",107,494
ivtlane,a,"['valentine', 'ventilate']",115,578
ivtlane,n,"['valentine', 'ventilate']",118,593
ivtlane,e,"['valentine', 'ventilate']",127,616
uisltbe,u,"['subtitle', 'subtitles', 'subtleties']",81,415
uisltbe,i,"['subtitle', 'subtitles', 'subtleties']",98,490
uisltbe,s,"['subtitle', 'subtitles', 'subtleties']",162,780
uisltbe,l,"['subtitle', 'subtitles', 'subtleties']",133,656
uisltbe,t,"['subtitle', 'subtitles', 'subtleties']",132,631
uisltbe,b,"['subtitle', 'subtitles', 'subtleties']",93,483
uisltbe,e,"['subtitle', 'subtitles', 'subtleties']",148,737
coiglhd,c,['godchild'],18,82
coiglhd,o,['godchild'],27,93
coiglhd,i,['godchild'],21,90
coiglhd,g,['godchild'],13,51
coiglhd,l,['godchild'],29,103
coiglhd,h,['godchild'],13,51
coiglhd,d,['godchild'],16,54
ruigtnd,r,"['intruding', 'trudging']",50,289
ruigtnd,u,"['intruding', 'trudging']",42,258
ruigtnd,i,"['intruding', 'trudging']",67,409
ruigtnd,g,"['intruding', 'trudging']",63,397
ruigtnd,t,"['intruding', 'trudging']",29,177
ruigtnd,n,"['intruding', 'trudging']",63,392
ruigtnd,d,"['intruding', 'trudging']",37,212
cifslae,c,"['calcifies', 'classifies', 'fallacies']",70,392
cifslae,i,"['calcifies', 'classifies', 'fallacies']",87,468
cifslae,f,"['calcifies', 'classifies', 'fallacies']",62,306
cifslae,s,"['calcifies', 'classifies', 'fallacies']",130,660
cifslae,l,"['calcifies', 'classifies', 'fallacies']",133,643
cifslae,a,"['calcifies', 'classifies', 'fallacies']",109,555
cifslae,e,"['calcifies', 'classifies', 'fallacies']",122,573
rckgtae,r,['trackage'],92,478
rckgtae,c,['trackage'],53,291
rckgtae,k,['trackage'],29,146
rckgtae,g,['trackage'],29,146
rckgtae,t,['trackage'],76,406
rckgtae,a,['trackage'],94,456
rckgtae,e,['trackage'],91,451
rigtbae,r,['arbitrage'],126,616
rigtbae,i,['arbitrage'],67,339
rigtbae,g,['arbitrage'],57,286
rigtbae,t,['arbitrage'],95,462
rigtbae,b,['arbitrage'],78,344
rigtbae,a,['arbitrage'],104,478
rigtbae,e,['arbitrage'],126,612
zoislne,z,['lionizes'],26,139
zoislne,o,['lionizes'],86,408
zoislne,i,['lionizes'],79,413
zoislne,s,['lionizes'],121,605
zoislne,l,['lionizes'],94,465
zoislne,n,['lionizes'],99,521
zoislne,e,['lionizes'],118,604
wrtaned,w,['warranted'],71,323
wrtaned,r,['warranted'],167,891
wrtaned,t,['warranted'],124,682
wrtaned,a,['warranted'],174,873
wrtaned,n,['warranted'],137,717
wrtaned,e,['warranted'],222,1146
wrtaned,d,['warranted'],157,846
mcisane,m,"['amnesiac', 'cinemas']",111,526
mcisane,c,"['amnesiac', 'cinemas']",78,412
mcisane,i,"['amnesiac', 'cinemas']",106,560
mcisane,s,"['amnesiac', 'cinemas']",139,736
mcisane,a,"['amnesiac', 'cinemas']",134,636
mcisane,n,"['amnesiac', 'cinemas']",121,638
mcisane,e,"['amnesiac', 'cinemas']",130,658
wrsahed,w,['warheads'],95,485
wrsahed,r,['warheads'],207,1198
wrsahed,s,['warheads'],198,1121
wrsahed,a,['warheads'],211,1184
wrsahed,h,['warheads'],119,670
wrsahed,e,['warheads'],256,1415
wrsahed,d,['warheads'],164,941
ronitbh,r,['inhibitor'],35,147
ronitbh,o,['inhibitor'],55,209
ronitbh,n,['inhibitor'],35,157
ronitbh,i,['inhibitor'],28,131
ronitbh,t,['inhibitor'],37,151
ronitbh,b,['inhibitor'],27,124
ronitbh,h,['inhibitor'],25,114
cotaned,c,"['anecdote', 'concatenated', 'contacted']",99,605
cotaned,o,"['anecdote', 'concatenated', 'contacted']",105,566
cotaned,t,"['anecdote', 'concatenated', 'contacted']",122,704
cotaned,a,"['anecdote', 'concatenated', 'contacted']",119,679
cotaned,n,"['anecdote', 'concatenated', 'contacted']",150,852
cotaned,e,"['anecdote', 'concatenated', 'contacted']",162,896
cotaned,d,"['anecdote', 'concatenated', 'contacted']",123,709
rfslahe,r,"['flasher', 'flashers']",133,746
rfslahe,f,"['flasher', 'flashers']",69,368
rfslahe,s,"['flasher', 'flashers']",174,937
rfslahe,l,"['flasher', 'flashers']",107,520
rfslahe,a,"['flasher', 'flashers']",153,787
rfslahe,h,"['flasher', 'flashers']",89,503
rfslahe,e,"['flasher', 'flashers']",195,990
rcnuhed,r,"['churned', 'crunched', 'undrenched']",63,361
rcnuhed,c,"['churned', 'crunched', 'undrenched']",43,266
rcnuhed,n,"['churned', 'crunched', 'undrenched']",46,294
rcnuhed,u,"['churned', 'crunched', 'undrenched']",58,329
rcnuhed,h,"['churned', 'crunched', 'undrenched']",28,183
rcnuhed,e,"['churned', 'crunched', 'undrenched']",89,480
rcnuhed,d,"['churned', 'crunched', 'undrenched']",76,414
rgstned,r,['detergents'],154,985
rgstned,g,['detergents'],51,320
rgstned,s,['detergents'],156,915
rgstned,t,['detergents'],132,787
rgstned,n,['detergents'],122,726
rgstned,e,['detergents'],230,1303
rgstned,d,['detergents'],121,761
ciyflad,c,['flaccidly'],26,152
ciyflad,i,['flaccidly'],36,184
ciyflad,y,['flaccidly'],29,153
ciyflad,f,['flaccidly'],20,109
ciyflad,l,['flaccidly'],43,195
ciyflad,a,['flaccidly'],41,198
ciyflad,d,['flaccidly'],24,105
mcniahe,m,"['chinamen', 'machine', 'mechanic']",53,231
mcniahe,c,"['chinamen', 'machine', 'mechanic']",52,257
mcniahe,n,"['chinamen', 'machine', 'mechanic']",63,304
mcniahe,i,"['chinamen', 'machine', 'mechanic']",52,245
mcniahe,a,"['chinamen', 'machine', 'mechanic']",64,280
mcniahe,h,"['chinamen', 'machine', 'mechanic']",30,172
mcniahe,e,"['chinamen', 'machine', 'mechanic']",52,239
rcogvne,r,"['converge', 'convergence']",55,298
rcogvne,c,"['converge', 'convergence']",30,185
rcogvne,o,"['converge', 'convergence']",55,257
rcogvne,g,"['converge', 'convergence']",32,175
rcogvne,v,"['converge', 'convergence']",29,165
rcogvne,n,"['converge', 'convergence']",45,235
rcogvne,e,"['converge', 'convergence']",64,318
mripted,m,['permitted'],75,379
mripted,r,['permitted'],117,622
mripted,i,['permitted'],122,588
mripted,p,['permitted'],76,384
mripted,t,['permitted'],98,501
mripted,e,['permitted'],168,818
mripted,d,['permitted'],99,526
cisthed,c,"['ditches', 'stitched']",65,357
cisthed,i,"['ditches', 'stitched']",101,485
cisthed,s,"['ditches', 'stitched']",113,566
cisthed,t,"['ditches', 'stitched']",104,538
cisthed,h,"['ditches', 'stitched']",67,341
cisthed,e,"['ditches', 'stitched']",141,714
cisthed,d,"['ditches', 'stitched']",92,489
rcoupse,r,"['precursor', 'precursors', 'procerus', 'procures', 'recoups']",221,1352
rcoupse,c,"['precursor', 'precursors', 'procerus', 'procures', 'recoups']",120,754
rcoupse,o,"['precursor', 'precursors', 'procerus', 'procures', 'recoups']",172,1044
rcoupse,u,"['precursor', 'precursors', 'procerus', 'procures', 'recoups']",142,828
rcoupse,p,"['precursor', 'precursors', 'procerus', 'procures', 'recoups']",189,1102
rcoupse,s,"['precursor', 'precursors', 'procerus', 'procures', 'recoups']",240,1419
rcoupse,e,"['precursor', 'precursors', 'procerus', 'procures', 'recoups']",230,1396
mrcuile,m,['circumcircle'],30,141
mrcuile,r,['circumcircle'],46,216
mrcuile,c,['circumcircle'],36,175
mrcuile,u,['circumcircle'],35,163
mrcuile,i,['circumcircle'],44,200
mrcuile,l,['circumcircle'],42,170
mrcuile,e,['circumcircle'],56,230
mciyand,m,['dynamic'],38,148
mciyand,c,['dynamic'],30,157
mciyand,i,['dynamic'],37,163
mciyand,y,['dynamic'],23,112
mciyand,a,['dynamic'],62,268
mciyand,n,['dynamic'],44,199
mciyand,d,['dynamic'],34,171
ukislte,u,['sulkiest'],44,178
ukislte,k,['sulkiest'],48,205
ukislte,i,['sulkiest'],90,389
ukislte,s,['sulkiest'],134,574
ukislte,l,['sulkiest'],109,472
ukislte,t,['sulkiest'],97,418
ukislte,e,['sulkiest'],104,460
cousthe,c,['touches'],59,282
cousthe,o,['touches'],87,415
cousthe,u,['touches'],56,251
cousthe,s,['touches'],121,547
cousthe,t,['touches'],105,475
cousthe,h,['touches'],78,382
cousthe,e,['touches'],83,403
muivand,m,['vanadium'],30,114
muivand,u,['vanadium'],8,50
muivand,i,['vanadium'],29,105
muivand,v,['vanadium'],8,34
muivand,a,['vanadium'],35,126
muivand,n,['vanadium'],26,120
muivand,d,['vanadium'],23,100
uitaqne,u,"['antiquate', 'antique']",37,196
uitaqne,i,"['antiquate', 'antique']",40,219
uitaqne,t,"['antiquate', 'antique']",60,291
uitaqne,a,"['antiquate', 'antique']",42,208
uitaqne,q,"['antiquate', 'antique']",19,120
uitaqne,n,"['antiquate', 'antique']",58,296
uitaqne,e,"['antiquate', 'antique']",51,271
rcokfle,r,['rockefeller'],50,226
rcokfle,c,['rockefeller'],39,183
rcokfle,o,['rockefeller'],53,212
rcokfle,k,['rockefeller'],33,137
rcokfle,f,['rockefeller'],31,125
rcokfle,l,['rockefeller'],43,163
rcokfle,e,['rockefeller'],54,228
ulbaned,u,"['unenabled', 'unlabeled']",68,382
ulbaned,l,"['unenabled', 'unlabeled']",104,497
ulbaned,b,"['unenabled', 'unlabeled']",80,389
ulbaned,a,"['unenabled', 'unlabeled']",103,453
ulbaned,n,"['unenabled', 'unlabeled']",82,427
ulbaned,e,"['unenabled', 'unlabeled']",133,650
ulbaned,d,"['unenabled', 'unlabeled']",117,600
rcisbhe,r,['birches'],87,425
rcisbhe,c,['birches'],46,269
rcisbhe,i,['birches'],71,330
rcisbhe,s,['birches'],80,401
rcisbhe,b,['birches'],34,161
rcisbhe,h,['birches'],49,273
rcisbhe,e,['birches'],94,465
fstbane,f,['beanfeasts'],35,166
fstbane,s,['beanfeasts'],141,652
fstbane,t,['beanfeasts'],134,612
fstbane,b,['beanfeasts'],67,273
fstbane,a,['beanfeasts'],134,615
fstbane,n,['beanfeasts'],79,388
fstbane,e,['beanfeasts'],158,708
rksaned,r,"['darkens', 'darkness', 'kneaders']",173,998
rksaned,k,"['darkens', 'darkness', 'kneaders']",68,358
rksaned,s,"['darkens', 'darkness', 'kneaders']",172,989
rksaned,a,"['darkens', 'darkness', 'kneaders']",183,1003
rksaned,n,"['darkens', 'darkness', 'kneaders']",141,790
rksaned,e,"['darkens', 'darkness', 'kneaders']",239,1296
rksaned,d,"['darkens', 'darkness', 'kneaders']",163,929
cotlbae,c,"['collatable', 'collectable']",48,231
cotlbae,o,"['collatable', 'collectable']",59,253
cotlbae,t,"['collatable', 'collectable']",79,341
cotlbae,l,"['collatable', 'collectable']",88,361
cotlbae,b,"['collatable', 'collectable']",59,236
cotlbae,a,"['collatable', 'collectable']",78,340
cotlbae,e,"['collatable', 'collectable']",73,317
moiygsn,m,['misogyny'],37,202
moiygsn,o,['misogyny'],53,260
moiygsn,i,['misogyny'],51,267
moiygsn,y,['misogyny'],21,108
moiygsn,g,['misogyny'],34,168
moiygsn,s,['misogyny'],57,275
moiygsn,n,['misogyny'],60,300
rcoifpl,r,['prolific'],16,73
rcoifpl,c,['prolific'],14,62
rcoifpl,o,['prolific'],36,127
rcoifpl,i,['prolific'],21,100
rcoifpl,f,['prolific'],20,90
rcoifpl,p,['prolific'],25,89
rcoifpl,l,['prolific'],30,110
rouiysl,r,['illusory'],22,90
rouiysl,o,['illusory'],32,116
rouiysl,u,['illusory'],26,108
rouiysl,i,['illusory'],22,82
rouiysl,y,['illusory'],21,99
rouiysl,s,['illusory'],46,172
rouiysl,l,['illusory'],38,136
jrcuisa,j,['jurassic'],6,20
jrcuisa,r,['jurassic'],34,122
jrcuisa,c,['jurassic'],25,126
jrcuisa,u,['jurassic'],18,77
jrcuisa,i,['jurassic'],24,107
jrcuisa,s,['jurassic'],35,141
jrcuisa,a,['jurassic'],33,136
upsaned,u,"['unappeased', 'unpassed']",79,401
upsaned,p,"['unappeased', 'unpassed']",103,486
upsaned,s,"['unappeased', 'unpassed']",152,702
upsaned,a,"['unappeased', 'unpassed']",103,497
upsaned,n,"['unappeased', 'unpassed']",129,677
upsaned,e,"['unappeased', 'unpassed']",171,856
upsaned,d,"['unappeased', 'unpassed']",134,708
uifgtve,u,['fugitive'],6,28
uifgtve,i,['fugitive'],8,22
uifgtve,f,['fugitive'],10,28
uifgtve,g,['fugitive'],4,22
uifgtve,t,['fugitive'],10,28
uifgtve,v,['fugitive'],3,17
uifgtve,e,['fugitive'],11,33
jrouphd,j,['jodhpur'],4,21
jrouphd,r,['jodhpur'],17,47
jrouphd,o,['jodhpur'],21,51
jrouphd,u,['jodhpur'],10,31
jrouphd,p,['jodhpur'],12,33
jrouphd,h,['jodhpur'],7,25
jrouphd,d,['jodhpur'],12,33
mrcgsad,m,['madagascar'],38,173
mrcgsad,r,['madagascar'],39,166
mrcgsad,c,['madagascar'],27,125
mrcgsad,g,['madagascar'],16,62
mrcgsad,s,['madagascar'],45,182
mrcgsad,a,['madagascar'],65,252
mrcgsad,d,['madagascar'],23,99
woigsnd,w,"['disowning', 'dowsing']",56,303
woigsnd,o,"['disowning', 'dowsing']",80,374
woigsnd,i,"['disowning', 'dowsing']",86,484
woigsnd,g,"['disowning', 'dowsing']",81,450
woigsnd,s,"['disowning', 'dowsing']",77,354
woigsnd,n,"['disowning', 'dowsing']",102,531
woigsnd,d,"['disowning', 'dowsing']",58,304
wmcntah,w,['watchman'],8,30
wmcntah,m,['watchman'],12,60
wmcntah,c,['watchman'],16,79
wmcntah,n,['watchman'],16,79
wmcntah,t,['watchman'],21,90
wmcntah,a,['watchman'],34,137
wmcntah,h,['watchman'],20,92
mustane,m,"['amusement', 'amusements']",122,651
mustane,u,"['amusement', 'amusements']",100,538
mustane,s,"['amusement', 'amusements']",216,1151
mustane,t,"['amusement', 'amusements']",185,1000
mustane,a,"['amusement', 'amusements']",187,1025
mustane,n,"['amusement', 'amusements']",152,848
mustane,e,"['amusement', 'amusements']",216,1143
jcouisd,j,['judicious'],3,18
jcouisd,c,['judicious'],12,74
jcouisd,o,['judicious'],13,69
jcouisd,u,['judicious'],12,50
jcouisd,i,['judicious'],11,71
jcouisd,s,['judicious'],21,92
jcouisd,d,['judicious'],19,83
onitahd,o,['nationhood'],38,164
onitahd,n,['nationhood'],51,236
onitahd,i,['nationhood'],46,226
onitahd,t,['nationhood'],48,211
onitahd,a,['nationhood'],50,236
onitahd,h,['nationhood'],25,94
onitahd,d,['nationhood'],24,97
rouaned,r,['unadorned'],118,585
rouaned,o,['unadorned'],68,322
rouaned,u,['unadorned'],47,259
rouaned,a,['unadorned'],76,345
rouaned,n,['unadorned'],96,473
rouaned,e,['unadorned'],131,644
rouaned,d,['unadorned'],129,630
mrstane,m,"['armaments', 'reassessment', 'remnants', 'restatement', 'smarten', 'smartens', 'smartness', 'treatments']",157,945
mrstane,r,"['armaments', 'reassessment', 'remnants', 'restatement', 'smarten', 'smartens', 'smartness', 'treatments']",249,1515
mrstane,s,"['armaments', 'reassessment', 'remnants', 'restatement', 'smarten', 'smartens', 'smartness', 'treatments']",315,1868
mrstane,t,"['armaments', 'reassessment', 'remnants', 'restatement', 'smarten', 'smartens', 'smartness', 'treatments']",301,1811
mrstane,a,"['armaments', 'reassessment', 'remnants', 'restatement', 'smarten', 'smartens', 'smartness', 'treatments']",314,1808
mrstane,n,"['armaments', 'reassessment', 'remnants', 'restatement', 'smarten', 'smartens', 'smartness', 'treatments']",184,1169
mrstane,e,"['armaments', 'reassessment', 'remnants', 'restatement', 'smarten', 'smartens', 'smartness', 'treatments']",376,2177
ysltaed,y,['sedately'],70,328
ysltaed,s,['sedately'],195,948
ysltaed,l,['sedately'],155,746
ysltaed,t,['sedately'],144,745
ysltaed,a,['sedately'],183,872
ysltaed,e,['sedately'],211,1012
ysltaed,d,['sedately'],102,527
coisbed,c,['bodices'],35,184
coisbed,o,['bodices'],59,269
coisbed,i,['bodices'],47,223
coisbed,s,['bodices'],77,331
coisbed,b,['bodices'],47,195
coisbed,e,['bodices'],84,389
coisbed,d,['bodices'],82,374
wmiplse,w,['wimples'],38,147
wmiplse,m,['wimples'],53,235
wmiplse,i,['wimples'],100,428
wmiplse,p,['wimples'],76,337
wmiplse,l,['wimples'],87,389
wmiplse,s,['wimples'],122,532
wmiplse,e,['wimples'],109,472
routbad,r,"['outboard', 'troubadour']",59,214
routbad,o,"['outboard', 'troubadour']",56,213
routbad,u,"['outboard', 'troubadour']",30,108
routbad,t,"['outboard', 'troubadour']",52,183
routbad,b,"['outboard', 'troubadour']",42,153
routbad,a,"['outboard', 'troubadour']",52,185
routbad,d,"['outboard', 'troubadour']",34,125
wckilba,w,['bailiwick'],9,24
wckilba,c,['bailiwick'],20,97
wckilba,k,['bailiwick'],17,68
wckilba,i,['bailiwick'],21,88
wckilba,l,['bailiwick'],29,104
wckilba,b,['bailiwick'],19,83
wckilba,a,['bailiwick'],29,116
riygtnd,r,['dirtying'],27,147
riygtnd,i,['dirtying'],52,276
riygtnd,y,['dirtying'],19,113
riygtnd,g,['dirtying'],41,243
riygtnd,t,['dirtying'],25,138
riygtnd,n,['dirtying'],40,232
riygtnd,d,['dirtying'],32,173
rcotand,r,"['accordant', 'concordant', 'concordat']",73,364
rcotand,c,"['accordant', 'concordant', 'concordat']",59,347
rcotand,o,"['accordant', 'concordant', 'concordat']",83,400
rcotand,t,"['accordant', 'concordant', 'concordat']",63,317
rcotand,a,"['accordant', 'concordant', 'concordat']",83,412
rcotand,n,"['accordant', 'concordant', 'concordat']",61,345
rcotand,d,"['accordant', 'concordant', 'concordat']",40,185
mrciped,m,['crimped'],40,196
mrciped,r,['crimped'],84,434
mrciped,c,['crimped'],43,234
mrciped,i,['crimped'],84,390
mrciped,p,['crimped'],61,308
mrciped,e,['crimped'],117,551
mrciped,d,['crimped'],76,385
wrotlae,w,['waterloo'],41,184
wrotlae,r,['waterloo'],104,491
wrotlae,o,['waterloo'],70,321
wrotlae,t,['waterloo'],102,488
wrotlae,l,['waterloo'],75,336
wrotlae,a,['waterloo'],89,422
wrotlae,e,['waterloo'],104,484
iyglane,i,"['engagingly', 'genially']",78,462
iyglane,y,"['engagingly', 'genially']",33,187
iyglane,g,"['engagingly', 'genially']",83,478
iyglane,l,"['engagingly', 'genially']",95,479
iyglane,a,"['engagingly', 'genially']",87,452
iyglane,n,"['engagingly', 'genially']",89,474
iyglane,e,"['engagingly', 'genially']",74,375
wiyslte,w,['witlessly'],51,229
